Ext.1(Strain)	Stress	
%	        N/mm2
6.023883	344.2905
6.027449	344.3294
6.029147	344.3729
6.030762	344.3905
6.031754	344.4283
6.033158	344.4335
6.03484	344.4693
6.037439	344.5107
6.040365	344.5174
6.04166	344.562
6.042905	344.5594
6.043569	344.6019
6.048463	344.6194
6.050465	344.6505
6.051373	344.6728
6.051516	344.7024
6.051567	344.7106
6.055687	344.7386
6.05726	344.7759
6.058849	344.808
6.061641	344.8267
6.064618	344.8484
6.063314	344.9018
6.066762	344.8951
6.068864	344.9313
6.067965	344.9614
6.07021	344.9878
6.071614	345.0116
6.072926	345.0391
6.076063	345.0707
6.080932	345.0981
6.081184	345.0955
6.081748	345.1251
6.08343	345.1572
6.083362	345.1701
6.085994	345.21
6.087811	345.2261
6.091477	345.2706
6.093033	345.3058
6.096262	345.3235
6.096364	345.3696
6.096204	345.3861
6.099643	345.4203
6.098634	345.4297
6.099231	345.4499
6.104251	345.469
6.106093	345.4934
6.108675	345.5177
6.1124	345.5364
6.113199	345.555
6.11573	345.5959
6.117008	345.6027
6.115991	345.6524
6.11811	345.6788
6.121928	345.7166
6.122458	345.7275
6.122743	345.7596
6.126023	345.7917
6.128386	345.8187
6.127167	345.8513
6.130732	345.8954
6.134449	345.8933
6.136787	345.8975
6.137325	345.9435
6.139167	345.9523
6.139369	345.9871
6.140706	346.0176
6.142909	346.0394
6.146189	346.0575
6.146895	346.0875
6.148409	346.1274
6.152412	346.1393
6.153059	346.1704
6.152076	346.1958
6.153497	346.201
6.157163	346.2554
6.159618	346.3
6.159955	346.3062
6.161477	346.3305
6.163126	346.3513
6.164403	346.3952
6.167776	346.4123
6.171854	346.4409
6.173729	346.429
6.173234	346.4595
6.174016	346.4947
6.177438	346.5325
6.178094	346.5419
6.180003	346.5558
6.181551	346.5993
6.180944	346.647
6.184628	346.6501
6.186915	346.6791
6.188909	346.7118
6.192146	346.7408
6.19313	346.7511
6.194248	346.7791
6.196317	346.7915
6.199748	346.8014
6.200387	346.8428
6.201952	346.8661
6.2018	346.8734
6.204634	346.8993
6.206862	346.9392
6.210891	346.9636
6.210336	346.9967
6.212489	347.034
6.216415	347.0511
6.215659	347.0744
6.218526	347.121
6.21983	347.1319
6.222848	347.1391
6.222235	347.1749
6.226944	347.207
6.226448	347.2158
6.225329	347.2521
6.226389	347.2624
6.231132	347.2821
6.231721	347.3142
6.233083	347.3396
6.234992	347.3629
6.238507	347.3878
6.241383	347.4282
6.242359	347.4598
6.243418	347.4815
6.244074	347.5173
6.245226	347.5256
6.248909	347.5494
6.250053	347.5815
6.2507	347.6292
6.254745	347.6406
6.258211	347.6794
6.261187	347.6515
6.261019	347.7048
6.259732	347.7385
6.262239	347.7452
6.265417	347.7753
6.26688	347.8126
6.266897	347.823
6.269824	347.8633
6.272263	347.8856
6.272431	347.9042
6.274567	347.9333
6.277535	347.9519
6.279275	347.9991
6.282984	348.0052
6.283952	348.0415
6.282631	348.0586
6.284027	348.1011
6.287719	348.0985
6.289123	348.1529
6.291494	348.1498
6.291898	348.2073
6.29067	348.1975
6.296775	348.2296
6.298996	348.2638
6.300442	348.3073
6.300215	348.3083
6.302284	348.343
6.305581	348.3772
6.308095	348.384
6.307674	348.4207
6.309583	348.4549
6.310138	348.4684
6.313763	348.4964
6.316706	348.528
6.315503	348.5492
6.318522	348.5606
6.319523	348.587
6.322962	348.6119
6.324165	348.6389
6.326571	348.6533
6.328244	348.6917
6.329782	348.7031
6.331818	348.7341
6.331397	348.7554
6.333499	348.801
6.336569	348.8134
6.339941	348.8549
6.338494	348.8678
6.337611	348.8984
6.341934	348.9232
6.347476	348.9403
6.347451	348.9756
6.348216	348.9895
6.349477	349.0149
6.352538	349.0201
6.356659	349.0579
6.356449	349.0698
6.357349	349.0963
6.356785	349.1232
6.359291	349.1533
6.361065	349.1703
6.361587	349.2055
6.365286	349.2216
6.367229	349.261
6.370131	349.2796
6.368213	349.2889
6.372595	349.3242
6.377497	349.3584
6.377405	349.3775
6.378776	349.3894
6.38092	349.4392
6.383543	349.4464
6.383149	349.4692
6.387278	349.4894
6.386319	349.4972
6.387614	349.5257
6.390784	349.5547
6.390709	349.5666
6.392264	349.6111
6.393391	349.6365
6.398168	349.6718
6.401262	349.7023
6.403221	349.7122
6.402952	349.7464
6.403121	349.7588
6.405938	349.7997
6.406282	349.8033
6.409192	349.8293
6.411555	349.8567
6.411891	349.8805
6.414271	349.9137
6.416643	349.9194
6.417534	349.9515
6.419569	349.9769
6.422941	349.9966
6.424817	350.0199
6.424598	350.0748
6.427979	350.0924
6.428063	350.0955
6.430107	350.1359
6.432149	350.1696
6.434656	350.1893
6.437885	350.2173
6.439592	350.224
6.440635	350.2468
6.442931	350.2831
6.442611	350.2996
6.443772	350.3037
6.445555	350.354
6.448641	350.3535
6.448421	350.3763
6.451861	350.4187
6.452383	350.4452
6.455477	350.4918
6.45573	350.498
6.455966	350.541
6.459136	350.541
6.460052	350.583
6.463206	350.6016
6.464787	350.6301
6.466746	350.6617
6.468966	350.6669
6.468941	350.6985
6.470387	350.7094
6.473877	350.7342
6.474584	350.7498
6.477056	350.7746
6.479847	350.7938
6.485155	350.8177
6.486315	350.8689
6.485314	350.8855
6.484246	350.9
6.48692	350.929
6.488064	350.9679
6.487442	350.9782
6.490048	351.0238
6.496389	351.0399
6.496633	351.0658
6.497802	351.0963
6.497945	351.1129
6.503823	351.131
6.503554	351.16
6.504092	351.2015
6.508944	351.2025
6.509079	351.2279
6.510416	351.2595
6.510853	351.2968
6.513409	351.3212
6.515857	351.3455
6.517766	351.3813
6.517336	351.402
6.518833	351.4149
6.521895	351.4528
6.524468	351.4859
6.529539	351.505
6.531212	351.5165
6.529489	351.5517
6.530909	351.5786
6.531154	351.5807
6.534265	351.6071
6.538907	351.6252
6.539714	351.6651
6.543683	351.6651
6.546786	351.6946
6.539579	351.7242
6.548081	351.7574
6.547383	351.7781
6.54835	351.8055
6.552295	351.8325
6.552446	351.862
6.556424	351.8812
6.556483	351.906
6.560157	351.9314
6.56104	351.9397
6.563017	351.9759
6.564168	352.0153
6.566002	352.0205
6.568172	352.0329
6.564741	352.0832
6.565808	352.1122
6.567558	352.107
6.569592	352.1536
6.573032	352.1557
6.575294	352.1956
6.575555	352.2308
6.580827	352.2598
6.581357	352.2785
6.584352	352.2956
6.587513	352.3303
6.586143	352.3593
6.587547	352.3753
6.590574	352.3966
6.592214	352.4463
6.591987	352.4385
6.594282	352.4686
6.596301	352.494
6.599908	352.5085
6.601515	352.5282
6.604828	352.5447
6.605887	352.5965
6.608032	352.623
6.607393	352.6478
6.61137	352.6794
6.610958	352.6919
6.613473	352.7193
6.615651	352.7126
6.617114	352.7623
6.618821	352.7856
6.620562	352.8343
6.622773	352.8348
6.625263	352.8488
6.627012	352.8799
6.628761	352.9234
6.632075	352.9426
6.631999	352.9618
6.633882	352.9731
6.63469	353.011
6.635177	353.0343
6.639374	353.0648
6.638978	353.098
6.641199	353.1006
6.642712	353.1472
6.645648	353.184
6.646934	353.1964
6.648465	353.2109
6.649179	353.2612
6.647976	353.2461
6.652223	353.2876
6.656235	353.3124
6.655562	353.3275
6.659817	353.3544
6.660364	353.3907
6.662054	353.4021
6.664627	353.4301
6.668109	353.4425
6.66662	353.4917
6.666191	353.5036
6.671296	353.5482
6.673642	353.5699
6.672607	353.5854
6.676148	353.6114
6.676392	353.6305
6.678998	353.6461
6.67989	353.6839
6.682615	353.7124
6.682951	353.7325
6.683902	353.7559
6.685962	353.759
6.691293	353.7922
6.693151	353.8004
6.692327	353.8455
6.696423	353.8838
6.699282	353.9103
6.704235	353.9346
6.700586	353.961
6.703378	353.988
6.702183	354.0014
6.70532	354.0325
6.706606	354.0672
6.706944	354.0771
6.710391	354.1045
6.712527	354.1139
6.713376	354.1356
6.715916	354.1817
6.718834	354.1874
6.72055	354.2097
6.719826	354.2325
6.723493	354.2687
6.726377	354.3076
6.72747	354.3159
6.730388	354.3412
6.730784	354.3868
6.732844	354.4096
6.73477	354.4298
6.734677	354.434
6.736603	354.477
6.741354	354.4889
6.738546	354.5195
6.741094	354.536
6.745063	354.5531
6.747569	354.5826
6.749528	354.5894
6.74894	354.6339
6.751925	354.6485
6.753918	354.6775
6.756189	354.722
6.756248	354.708
6.759838	354.7427
6.759973	354.7997
6.761705	354.8111
6.764303	354.8359
6.765615	354.8629
6.768912	354.881
6.769307	354.9152
6.769921	354.9333
6.769685	354.9587
6.771637	354.9619
6.77733	355.0043
6.780643	355.0245
6.781955	355.0338
6.782148	355.0576
6.782628	355.0945
6.786092	355.1121
6.786715	355.139
6.788741	355.1644
6.791508	355.2012
6.792366	355.2245
6.794132	355.2462
6.793417	355.2716
6.795712	355.2856
6.800161	355.3198
6.799051	355.3333
6.803449	355.3395
6.806249	355.3824
6.805535	355.4162
6.806964	355.4131
6.807216	355.4524
6.807704	355.4664
6.810437	355.5001
6.812237	355.5285
6.81428	355.5425
6.817291	355.569
6.81825	355.6239
6.820487	355.628
6.822144	355.6643
6.824868	355.6985
6.823455	355.6969
6.826911	355.7399
6.830132	355.7415
6.83178	355.7819
6.8339	355.7928
6.835783	355.8176
6.835834	355.842
6.837019	355.8259
6.838971	355.8819
6.842855	355.8943
6.842822	355.9419
6.84442	355.9549
6.847187	355.9798
6.848835	356.0145
6.847035	356.0248
6.85367	356.0502
6.857168	356.101
6.851484	356.1062
6.856899	356.1398
6.857177	356.145
6.853695	356.1626
6.859304	356.1901
6.865645	356.2217
6.869185	356.243
6.869564	356.2688
6.873096	356.2978
6.868883	356.3211
6.874542	356.3362
6.876804	356.3807
6.879562	356.3926
6.882531	356.4149
6.883389	356.4419
6.882413	356.4548
6.880925	356.4895
6.886441	356.5071
6.888981	356.5403
6.890394	356.5641
6.891588	356.5838
6.893472	356.5967
6.893791	356.6226
6.896726	356.6573
6.898525	356.6635
6.899055	356.7014
6.898029	356.7185
6.901754	356.7433
6.906565	356.7604
6.909307	356.7755
6.910005	356.8138
6.911089	356.8179
6.912258	356.8785
6.913418	356.8972
6.916319	356.9267
6.919347	356.9381
6.921113	356.9619
6.923283	356.992
6.926285	357.0117
6.928522	357.0371
6.92837	357.0583
6.930986	357.0822
6.932239	357.1018
6.934232	357.1319
6.935981	357.1355
6.937461	357.1619
6.937663	357.1868
6.941035	357.2261
6.94085	357.2469
6.941783	357.2525
6.943794	357.2966
6.945652	357.321
6.946064	357.3297
6.948091	357.3696
6.948006	357.3966
6.951883	357.4214
6.955524	357.4152
6.957526	357.4536
6.959309	357.4701
6.958686	357.5049
6.961302	357.5178
6.961369	357.5587
6.96416	357.5903
6.96755	357.61
6.967861	357.6116
6.96813	357.6375
6.971107	357.6696
6.9759	357.7141
6.977725	357.711
6.978213	357.7468
6.979987	357.7882
6.981803	357.8017
6.983292	357.811
6.982485	357.8307
6.984015	357.8643
6.988767	357.8944
6.988867	357.9084
6.990213	357.9436
6.991559	357.9695
6.994283	357.9669
6.996368	358.0037
6.997386	358.0379
7.000363	358.0602
7.000641	358.0633
7.00487	358.1073
7.004736	358.1342
7.008293	358.1446
7.008344	358.1685
7.007057	358.2068
7.000431	358.2316
7.004324	358.2493
7.007049	358.2819
7.009757	358.2866
7.014029	358.3181
7.017031	358.329
7.019629	358.3482
7.022791	358.3741
7.018578	358.401
7.01619	358.4352
7.022943	358.4637
7.030561	358.4995
7.034539	358.4969
7.035817	358.5326
7.039475	358.545
7.040308	358.5948
7.043511	358.6263
7.04273	358.6315
7.041401	358.6258
7.04489	358.6673
7.047279	358.6864
7.04775	358.7165
7.048894	358.7491
7.051257	358.7533
7.055243	358.7839
7.055899	358.8237
7.055781	358.8393
7.056244	358.8445
7.059818	358.8962
7.061264	358.9304
7.064459	358.9382
7.064636	358.9589
7.065208	358.9797
7.069707	358.9828
7.071776	359.0345
7.071372	359.0776
7.072802	359.0889
7.077519	359.0947
7.078688	359.1216
7.079083	359.1392
7.082203	359.1677
7.081059	359.192
7.084053	359.2097
7.084869	359.2257
7.088207	359.2884
7.090184	359.2755
7.091874	359.3216
7.095053	359.3324
7.096364	359.3682
7.096281	359.3966
7.097542	359.4143
7.099055	359.449
7.100914	359.4619
7.102058	359.4883
7.105447	359.4987
7.10585	359.536
7.10887	359.5298
7.109962	359.5806
7.111157	359.5977
7.11331	359.6163
7.118061	359.6298
7.12076	359.6583
7.116942	359.6779
7.118154	359.7043
7.120954	359.7365
7.123426	359.7391
7.124527	359.7841
7.127942	359.8349
7.129119	359.8354
7.132802	359.866
7.133795	359.8795
7.133248	359.8935
7.135679	359.9364
7.137419	359.9385
7.138437	359.9888
7.139749	359.994
7.142818	360.0146
7.144104	360.0582
7.147779	360.0753
7.148495	360.0965
7.149193	360.1208
7.154449	360.1499
7.154415	360.1701
7.155239	360.1835
7.155466	360.2265
7.159082	360.2364
7.160545	360.2612
7.164135	360.2918
7.164565	360.3006
7.166112	360.3488
7.166028	360.3555
7.167458	360.3773
7.169594	360.3923
7.173285	360.4275
7.175009	360.4182
7.175211	360.4825
7.176489	360.4949
7.180635	360.5135
7.180946	360.5337
7.182822	360.5746
7.183318	360.585
7.185798	360.6239
7.187952	360.6544
7.190205	360.6793
7.190466	360.687
7.193207	360.7275
7.194712	360.7477
7.195696	360.7539
7.199296	360.7845
7.200952	360.7865
7.204106	360.816
7.206385	360.8404
7.208168	360.858
7.207991	360.8932
7.210244	360.9202
7.212061	360.9596
7.211127	360.9554
7.212027	361.0082
7.214508	361.015
7.216729	361.0414
7.217771	361.074
7.220832	361.0813
7.222422	361.116
7.223094	361.1424
7.226433	361.1564
7.226828	361.1906
7.229157	361.1813
7.231318	361.232
7.233968	361.245
7.234833	361.2745
7.236255	361.2854
7.23607	361.3217
7.237684	361.347
7.241014	361.3771
7.243806	361.3947
7.244689	361.403
7.246102	361.4366
7.245497	361.4688
7.247456	361.5004
7.251552	361.4973
7.250265	361.5371
7.254259	361.5739
7.256984	361.577
7.259229	361.5926
7.262012	361.6304
7.262989	361.6428
7.265435	361.662
7.265561	361.6858
7.269649	361.7133
7.272962	361.7283
7.273921	361.7428
7.277511	361.7697
7.278831	361.7956
7.275543	361.8428
7.277208	361.8495
7.280051	361.8697
7.280194	361.8998
7.282733	361.9246
7.284667	361.9583
7.284693	361.9578
7.292412	361.9889
7.292614	362.0163
7.292295	362.0267
7.294322	362.0428
7.295179	362.0536
7.298055	362.0951
7.30025	362.1184
7.301217	362.1329
7.30025	362.1717
7.304329	362.1992
7.305826	362.222
7.309391	362.2572
7.311107	362.2505
7.312183	362.2847
7.308651	362.3038
7.310577	362.3359
7.314714	362.366
7.315757	362.3836
7.321787	362.4064
7.322451	362.4375
7.322535	362.4525
7.323881	362.481
7.3233	362.4888
7.326874	362.5069
7.330919	362.5597
7.331903	362.5659
7.332306	362.583
7.334729	362.6302
7.33773	362.6338
7.338243	362.6903
7.340716	362.6908
7.343659	362.7006
7.34334	362.7281
7.344862	362.7493
7.34635	362.7866
7.348814	362.7866
7.352489	362.8136
7.354381	362.8436
7.356374	362.8705
7.356551	362.8886
7.356609	362.912
7.358981	362.9379
7.362976	362.9565
7.363716	362.9809
7.367105	363.0083
7.368744	363.0487
7.366508	363.0658
7.367206	363.0824
7.37035	363.1326
7.373496	363.1373
7.376607	363.157
7.377683	363.1855
7.378146	363.214
7.378247	363.1938
7.381241	363.2337
7.381914	363.2534
7.384966	363.2808
7.387018	363.3119
7.388784	363.3388
7.387935	363.3901
7.393098	363.3834
7.397446	363.4212
7.389028	363.4326
7.378886	363.4694
7.391315	363.4818
7.397623	363.5118
7.396538	363.5191
7.390533	363.5585
7.397353	363.5807
7.397917	363.6165
7.406317	363.6067
7.404392	363.6429
7.403375	363.6792
7.400548	363.6699
7.412373	363.7113
7.425828	363.7206
7.428333	363.7232
7.427164	363.7616
7.42423	363.7812
7.425298	363.8299
7.424364	363.8481
7.425112	363.8667
7.428434	363.8962
7.433017	363.9123
7.437491	363.9325
7.437517	363.9605
7.439981	363.9734
7.437971	363.9936
7.439854	364.0081
7.442562	364.0506
7.442184	364.0672
7.446127	364.1081
7.445513	364.1247
7.449466	364.133
7.451619	364.149
7.45299	364.1951
7.456008	364.2086
7.458052	364.2303
7.458313	364.2542
7.459423	364.2993
7.461836	364.2997
7.465251	364.3329
7.466209	364.3288
7.467033	364.3526
7.468404	364.3863
7.469624	364.3894
7.474761	364.4174
7.477478	364.4339
7.478192	364.4572
7.47847	364.5023
7.480244	364.5064
7.482852	364.5552
7.485534	364.5546
7.484517	364.6137
7.486737	364.607
7.490394	364.6443
7.490688	364.6567
7.49015	364.6665
7.492152	364.722
7.493346	364.7318
7.495053	364.7479
7.496055	364.7846
7.49803	364.8038
7.499368	364.824
7.500763	364.8302
7.503866	364.8598
7.506389	364.8753
7.510485	364.909
7.510291	364.9411
7.510746	364.9545
7.514319	364.982
7.515724	364.9981
7.517969	365.0063
7.520138	365.0608
7.521476	365.0856
7.524091	365.1022
7.524949	365.1141
7.52584	365.1296
7.529733	365.1581
7.528287	365.1721
7.531651	365.2146
7.533821	365.2151
7.53483	365.2447
7.535553	365.254
7.539009	365.2912
7.541524	365.3141
7.54429	365.3394
7.545602	365.3658
7.54572	365.3829
7.547335	365.4068
7.547444	365.4478
7.548579	365.4762
7.550791	365.4814
7.553196	365.5202
7.553566	365.5208
7.556181	365.5586
7.560629	365.5498
7.559427	365.5663
7.562698	365.6187
7.565053	365.6161
7.567424	365.6539
7.569578	365.6632
7.570822	365.7052
7.57099	365.7388
7.571226	365.7311
7.576877	365.787
7.57776	365.7787
7.578643	365.8212
7.581998	365.8502
7.582107	365.8715
7.581409	365.8865
7.583873	365.9181
7.583612	365.9326
7.58569	365.9492
7.588641	365.9523
7.590424	366.0108
7.592998	366.0154
7.594915	366.0388
7.596664	366.074
7.598245	366.0901
7.600078	366.1113
7.602265	366.1357
7.602483	366.1548
7.605914	366.1662
7.607108	366.2035
7.607411	366.2092
7.609707	366.2558
7.611667	366.2667
7.615795	366.2957
7.616165	366.3138
7.617586	366.333
7.61979	366.3553
7.623431	366.3755
7.626862	366.3859
7.624692	366.4144
7.623986	366.4247
7.626013	366.4682
7.630436	366.4781
7.630201	366.5252
7.632934	366.5201
7.633673	366.5656
7.636129	366.5822
7.638887	366.632
7.640485	366.6407
7.643748	366.6516
7.643067	366.6697
7.642302	366.6992
7.645262	366.7044
7.647103	366.7428
7.651485	366.7469
7.652191	366.7873
7.653335	366.7791
7.656606	366.821
7.657515	366.849
7.66113	366.8681
7.659365	366.8806
7.660887	366.9308
7.664973	366.9614
7.664275	366.9635
7.666958	366.9956
7.672508	367.0189
7.672971	367.0303
7.674568	367.0603
7.674476	367.1111
7.675426	367.0924
7.677604	367.1178
7.678916	367.1411
7.681616	367.1468
7.685459	367.1903
7.68598	367.2188
7.686997	367.2385
7.687779	367.2722
7.691379	367.2753
7.690983	367.309
7.694566	367.3395
7.696332	367.3484
7.697929	367.3654
7.701075	367.4162
7.699889	367.4209
7.701789	367.4406
7.704767	367.481
7.704035	367.497
7.707004	367.5152
7.708222	367.5281
7.709307	367.5623
7.710687	367.5747
7.716052	367.5887
7.713756	367.6032
7.716161	367.6348
7.718693	367.6643
7.719862	367.6975
7.722552	367.7275
7.722856	367.7596
7.722569	367.7633
7.727942	367.7876
7.728666	367.813
7.730314	367.8306
7.73034	367.8622
7.732821	367.885
7.733812	367.8918
